Quantum_Key_Size_bits,Quantum_Protocol_Type,Key_Distribution_Method,Encryption_Latency_ms,Decryption_Latency_ms,Throughput_Mbps,Latency_ms,Packet_Loss_percent,Bandwidth_Utilization_percent,Round_Trip_Time_ms,Encryption_Strength,Attack_Type,Vulnerability_Level,Attack_Success_Rate_percent,Intrusion_Detection_Accuracy_percent,Data_Volume_GB,Data_Variety,Data_Velocity_MB_s,Data_Complexity,Real_Time_Processing,Resource_Utilization_CPU_percent,Resource_Utilization_Memory_percent,Energy_Consumption_kWh,Optimization_Level,Performance_Target,Security_Index,Latency_Efficiency,Energy_per_Throughput,Latency_mean
256,BB84,Post-Quantum,80.269837932296,48.93720908203702,909.5150804855884,13.942071027117116,1.3516032115642709,91.4003546741196,180.65226537563504,Low,Side Channel,Unknown,47.61138557843182,89.9226253521723,710.9704135285725,Audio,75.14926096950738,Structured,0,20.098624958093517,48.14211819121167,0.7797938266099632,Unknown,0,42.31123977374048,11.191299301510655,0.0008573731687799782,47.71637268048338
128,E91,Post-Quantum,10.807029317315916,19.795319910175643,608.1700512961453,5.09576229379924,0.0835003583943466,51.370771473373225,41.53414628173479,Low,Quantum Attack,Unknown,16.14220252977589,86.39381596652535,625.2506330199235,Mixed,61.01122871271092,Semi-Structured,1,88.13123198633664,49.84922214207873,1.1253136452231296,Compression,1,70.25161343674947,51.509150604396076,0.001850327293859647,11.899370507096933
256,B92,Hybrid QKD,90.14085674835547,64.22304365744372,614.1291287657168,27.190776745961145,3.052320047730479,85.45285418821754,147.05934597616573,High,Unknown,Unknown,37.328927619428605,80.53791785587616,321.20688057838066,Text,32.572692692346955,Unstructured,1,62.10154989443126,14.146308640952924,0.5096341475817225,Unknown,0,43.208990236447555,6.738241779549631,0.0008298485183485121,60.51822571725345
512,SARG04,Post-Quantum,72.86900081054371,33.26495141018269,40.300871173550334,46.48132514795869,3.9074554594843782,95.07942961179182,100.5238807014016,Medium,Quantum Attack,Low,25.89128619704288,95.72912652686873,267.3768478307599,Text,83.76612677500674,Unstructured,1,74.37094741692331,15.14483109052036,2.103797932879003,Unknown,0,69.83784032982584,0.5455721714296964,0.05220229418284968,50.871759122895035
512,BB84,Hybrid QKD,77.78556350715112,10.101058194483594,691.065176171024,25.784702759443988,2.714757584511632,71.52734427164306,138.71706089626073,High,Side Channel,Unknown,31.39512966100528,88.95614182062643,39.5522052990723,Audio,92.08196239074188,Unstructured,1,87.11175295883554,50.75073962211364,2.985123371672683,Parallel Processing,0,57.56101215962114,8.77146961204762,0.004319597448402767,37.89044148702624
128,SARG04,QKD,44.871520517422944,43.211633956315296,35.05090350120311,44.86220750336312,3.2710623835372905,97.00948321747587,191.7887422773705,High,Unknown,Medium,16.551347016959078,81.78096214462724,134.45735524639335,Text,19.209245255084404,Unstructured,0,44.1266039289417,26.916400523431214,4.713766162556706,Compression,0,65.22961512766815,0.764110347898541,0.13448344240999166,44.31512065903379
256,B92,QKD,78.27986818176642,67.5799946338147,438.9789398737847,29.702864651286816,4.3093837855164265,93.55427106997318,173.83751441786447,Low,Quantum Attack,High,14.677964938985316,89.50497107166508,242.61831458610695,Mixed,19.694416783784813,Semi-Structured,1,31.272631424300656,18.962304612634227,1.7789005439718657,Caching,0,74.82700613267977,5.537079588317801,0.004052359651875972,58.520909155622654
256,B92,QKD,24.701974376270364,98.98264476174808,127.6707349842992,7.575597194424378,4.355134732939041,74.47590525911494,167.75876304128917,Medium,Quantum Attack,Low,26.492402228988944,99.27096970586275,244.12842603168303,Text,83.31489209366366,Structured,1,81.81443319187994,76.04527874652797,2.677065898583694,Caching,0,72.7785674768738,4.967351267075133,0.020968516386248953,43.7534054441476
1024,BB84,QKD,41.779556601547625,95.83924591738128,931.9876348776407,9.736999539236324,2.8725637144524043,67.01362848897209,151.26163682381892,Medium,Side Channel,Medium,43.89309607247824,82.53057086667779,820.5149384032268,Audio,99.88954842507434,Unstructured,1,75.835438878579,31.6678677786928,3.517235116407408,Caching,0,38.637474794199555,21.785818014858165,0.003773907490591768,49.11860068605508
1024,SARG04,Post-Quantum,74.31913436397684,52.6277377368591,289.72135384788226,48.01492959498128,4.363041222641776,54.83343354633783,80.20619975029977,Medium,Unknown,Low,39.47719809470627,83.83667705630428,213.4252948486077,Audio,11.663220196921674,Unstructured,0,39.01154426109818,63.15297265821123,2.9559524477425825,Caching,0,44.359478961598015,3.846583690776568,0.01020274276808881,58.32060056527241
256,B92,Post-Quantum,58.716646520570585,50.4678257128463,101.80840975421476,33.834562366497515,0.865904758428987,57.74184213271945,123.62680941582182,Medium,Man-in-the-Middle,Unknown,22.65381785268012,84.0177718012899,681.6694064289553,Audio,8.284560193761951,Semi-Structured,0,27.89273483908028,58.27216130223931,2.432554259814893,Unknown,0,61.363953948609776,1.7048581205768953,0.023893451097641707,47.673011533304795
512,E91,Hybrid QKD,20.38936580770884,52.25626837686791,29.908999475303265,11.002488868680317,2.540223163104429,92.79241129557884,74.91469210158992,High,Unknown,Unknown,19.600403300685183,84.1710633466308,573.6899883540525,Mixed,73.90109137799236,Unstructured,0,52.94361331779989,77.7394478548424,3.297438658413625,Unknown,0,64.57066004594562,1.3983116537529086,0.11024904597782241,27.88270768441902
1024,BB84,QKD,52.78566837793059,47.43450116429037,179.81280931934575,41.55313899054522,3.9589086135356784,93.5929983053268,86.99653263688282,High,Unknown,Medium,7.404455867086895,88.50754385281441,742.3202815854215,Mixed,99.77524406459226,Semi-Structured,0,26.300816024246263,42.702030465793975,3.188836715743297,Compression,0,81.10308798572751,3.3431360944679973,0.017734202183906825,47.25776951092206
128,BB84,Post-Quantum,81.91378788036634,49.897912982712185,344.1885605011845,34.358774754355416,4.327824007192358,53.03285324757818,135.08038272766566,Low,Unknown,Medium,1.8899318120182973,99.46370571091542,785.5086283170378,Text,59.89483444874013,Unstructured,1,70.68614689668773,60.40498274525605,3.783834210084568,Unknown,0,97.57377389889712,4.151161939408717,0.010993492068893303,55.39015853914464
256,BB84,Hybrid QKD,38.99219776422088,50.28942013848834,818.0528009941145,3.5553749185768164,3.761592471526092,60.2647592983592,55.729561943700624,High,Quantum Attack,Unknown,44.157331641531,80.64111365166912,896.0542397207532,Text,39.8890069345968,Unstructured,1,23.87506186910184,18.57543030859079,3.578251175871952,Parallel Processing,0,36.483782010138114,20.455309953632693,0.0043741078467297145,30.945664273762016
512,E91,Post-Quantum,44.11065332315651,78.56116398392902,712.2688857724359,27.729097283229933,3.074657350095543,71.66083358080567,123.2742134587224,Low,Side Channel,Medium,40.54068210924847,83.31533997528467,937.6211914809868,Audio,23.772367882013,Unstructured,1,56.62363888039454,63.5928596545623,2.9762648742555182,Caching,0,42.7746578660362,15.78937198426273,0.004178569264644577,50.13363819677182
512,E91,Post-Quantum,70.93050755819905,79.96601153523672,92.72702782500455,11.440228038830265,2.317613229677437,91.12739932375352,88.54364161373113,Medium,Unknown,Low,35.99858242099493,90.94052936815456,272.98576188959146,Text,72.7451791201674,Semi-Structured,0,50.67677777099007,49.51015838636815,1.5334286985107757,Caching,0,54.94194694715963,1.2891196096451705,0.0165370198362029,54.11224904408868
128,B92,Post-Quantum,92.87268200462584,82.67515883092057,487.1706112587464,31.19151332194772,2.9794936678278288,64.59374916917888,75.9227690309523,High,Man-in-the-Middle,Low,14.293456178715411,95.68001737100865,615.5539905068426,Audio,51.70828522898584,Unstructured,0,28.359615700382484,58.94033853767476,0.9600382341816796,Parallel Processing,0,81.38656119229323,5.1896952431245085,0.001970640699567595,68.91311805249805
256,BB84,QKD,66.73846250322646,26.68026924440361,375.5988916214764,43.66545850722317,3.8229297629180574,87.82051567673065,133.51577318660998,High,Side Channel,Low,16.54594510013363,80.72834307811345,50.33722610226238,Images,40.551933212964826,Unstructured,1,86.62992748937458,48.8465253670922,2.911451717479803,Parallel Processing,0,64.18239797797983,5.5448393385602195,0.007751491770657763,45.69473008495108
256,SARG04,QKD,75.21769658470438,99.494609282126,848.8629005734426,45.91296614864738,4.369158268458713,61.36167348616907,152.59622002508402,High,Quantum Attack,High,33.70239241782394,93.87168864117795,815.8184481095132,Images,56.84958461938841,Unstructured,1,89.44797464193202,54.00438294468379,3.480994903473389,Parallel Processing,0,60.16929622335402,11.137346556125067,0.004100773989672219,73.54175733849259
512,E91,QKD,36.32410827522023,28.673026401860263,886.2190236589036,33.14267943817953,2.537769946333576,63.64885632494768,94.51945815248398,Medium,Man-in-the-Middle,Unknown,26.709160271947077,87.74151286662433,371.70579754447294,Images,48.76958580786994,Semi-Structured,1,87.16337756426528,10.031522204539874,4.070209242471744,Caching,0,61.032352594677256,23.743876668776874,0.0045927802651568135,32.71327137175334
128,BB84,Hybrid QKD,50.93137325271069,88.5832962729089,613.2264435768797,48.81232141195698,1.896465318623806,59.59044636051456,49.10514363193568,High,Side Channel,Low,22.170025224873097,96.71779015327228,904.8131155178794,Mixed,70.77341491217445,Structured,0,84.4055047061736,23.645650009445134,3.5895795511192103,Caching,0,74.54776492839918,11.808400301543552,0.0058535955008328575,62.775663645858856
256,BB84,Hybrid QKD,12.378035847985082,55.575484394433424,43.26525644575806,42.043028923734525,0.9646992840162484,54.233099824219934,25.7157904660985,Medium,Unknown,Low,31.66752571308648,97.53555849616296,344.99258402840786,Images,94.80787269637273,Unstructured,0,64.63951286896551,56.23528043448271,4.818692267631753,Caching,0,65.86803278307649,3.2340514659537565,0.11137556236518796,36.66551638871768
256,E91,QKD,20.283097748787533,21.144391613262624,395.9994914917477,24.233332131891693,0.0250140615456145,97.31246376322088,25.98503053255069,High,Quantum Attack,Unknown,44.025108386028855,98.9326083949667,430.7315314030868,Audio,83.8016863817128,Unstructured,0,28.562591259736926,33.9566922768049,3.111074297007264,Compression,0,54.90750000893785,18.606290125896134,0.007856258313059576,21.886940497980618
512,SARG04,QKD,66.39438838939142,35.79466460897864,368.74234221836736,39.79334880766188,2.189722952274824,74.10238642743238,78.38125449698673,Low,Quantum Attack,High,36.990235235491234,88.76510439213658,301.7015393827681,Text,11.491061800852382,Semi-Structured,1,32.78035132514858,64.09236846722597,2.6516052309821214,Parallel Processing,0,51.774869156645345,5.471410172726061,0.007190943180061115,47.32746726867732
128,E91,Hybrid QKD,80.6853507336083,87.91967050461011,255.61553180177475,44.695229415607976,2.9071750894697628,94.76443265262618,80.8964754260277,Low,Unknown,High,1.2822907888021151,96.2333392273794,844.279681822679,Audio,74.10591790660118,Semi-Structured,0,75.74209972633142,59.78894140044018,1.5259521436231225,Compression,0,94.95104843857729,3.1292701752041974,0.0059697160530937585,71.10008355127546
1024,B92,Post-Quantum,24.317800765034026,13.257394490421063,286.87611671768417,41.542871678543406,1.166111647850654,81.08175092030828,79.0614098367417,Medium,Quantum Attack,Unknown,4.105273136691601,87.34544438560171,782.9168044959353,Audio,22.240259775663983,Structured,1,88.50568745570344,73.2793108745943,0.5621923535933094,Caching,0,83.24017124891012,11.331004591594851,0.0019597042794071468,26.3726889779995
1024,B92,Hybrid QKD,31.1204410266014,71.39473899368548,736.2939914952221,28.923861033689057,2.808896819085432,79.45872252743078,107.05210070915923,High,Unknown,High,34.43059674838767,85.34475269655023,376.6260858605776,Audio,10.458534776500697,Unstructured,0,50.62942158465762,35.269272681247216,4.256818911301935,Caching,0,50.91415594816256,22.922910394830527,0.005781411990951683,43.81301368465864
512,B92,Post-Quantum,42.57969005477664,62.18707091480337,278.1601117978259,42.33942281822417,2.230663570268719,67.47260532486828,67.16932407541621,Medium,Unknown,High,14.895161838284332,88.36414362773144,544.0533969621192,Text,83.48386793018965,Unstructured,0,62.72740910594498,43.04867144355841,4.110930663129825,Unknown,0,73.4689817894471,6.38279233854573,0.014779008523346363,49.035394595934726
1024,E91,Post-Quantum,51.58653494089619,16.601199452865853,211.74321729952328,41.75204045727342,2.005488235741024,80.69490930718888,98.76013602503907,Medium,Unknown,Low,48.64346810319897,84.67302556854177,209.8975218577725,Images,20.395784683347056,Structured,0,70.21570023290258,63.0509393759156,0.3461476944573008,Compression,0,36.029557465342805,4.026567210361145,0.0016347522195528923,36.646591617011815
1024,E91,Post-Quantum,25.088972732155497,92.58619124219052,963.6800789162656,15.815984116390151,1.2170227104961078,75.51472710831766,175.6527123322005,Medium,Side Channel,Low,1.9778558457737567,82.35571056312902,646.0795989725887,Audio,52.93367319587194,Unstructured,1,24.167493450738395,78.81106098675312,0.2677779630106461,Unknown,1,80.37785471735526,36.93821480860758,0.00027787018624635855,44.497049363578725
1024,E91,QKD,74.75647617070965,67.29700732761556,461.7718760634824,2.906444877628862,1.7158682458839458,71.21494952454174,38.45655797681792,High,Side Channel,Low,24.99793945309356,90.76805763702362,68.30034555941496,Mixed,75.31745708161422,Unstructured,0,39.2826268757084,38.26638295371824,2.93149557780552,Unknown,0,65.77011818393005,6.095477237126574,0.006348363184847061,48.31997612531802
512,BB84,Hybrid QKD,51.56810444171822,89.28054927479596,833.4913645534591,7.604976165948051,3.642893861259544,56.973410660470414,58.79700369728429,Medium,Unknown,Unknown,23.82978788363044,99.54909248051857,786.4755022036654,Text,77.82488111256585,Structured,0,24.085639951525977,70.4221839877937,1.221946774291128,Unknown,0,75.71930459688812,15.855457856151983,0.001466058109605391,49.48454329415407
512,BB84,Hybrid QKD,84.8626759021831,67.74224390720029,551.4721852556028,10.19827098165594,3.5109845022459214,68.3375928586981,47.81427204039261,Low,Man-in-the-Middle,Low,13.694683671880448,99.23360509863032,956.1886989171836,Images,6.567762424783679,Unstructured,0,54.660542081990194,22.69087686907681,2.8527162649481683,Parallel Processing,0,85.53892142674988,6.422723022094648,0.005172910513375729,54.26773026367977
512,BB84,Post-Quantum,50.93255354495804,98.8457760842496,865.8449672334464,19.34123094304564,1.59472061054627,82.16279178228382,60.86227079375976,High,Quantum Attack,Unknown,40.467748263678494,82.49860804647156,167.6090146799558,Mixed,97.86781607794374,Structured,0,39.5995874500603,23.702297179438474,3.011967120354621,Compression,0,42.030859782793065,16.67248976085653,0.0034786448317358706,56.37318685741776
1024,BB84,Hybrid QKD,76.45515200149627,38.114147162901006,632.0286110686434,31.685403678376986,3.2437964617662063,91.42782671366815,138.49708937371054,Medium,Side Channel,High,25.551556085301485,87.71329446235782,530.4424492502952,Images,83.1861614339623,Unstructured,0,47.345802973951336,44.46494089088076,4.093341643935933,Parallel Processing,0,62.16173837705634,8.159929904423064,0.006476513202477295,48.751567614258086
1024,SARG04,QKD,56.88928922060271,88.44791300375023,742.3677635466121,40.12888135049544,4.885494783990335,98.17966707309864,100.40765193010554,High,Quantum Attack,High,49.31951732390942,85.82228402477602,952.5148267307172,Audio,64.09109161892678,Semi-Structured,1,87.04819571643742,37.25987689706827,0.3987792429774621,Parallel Processing,0,36.5027667008666,12.823922586397977,0.0005371720898436968,61.8220278582828
512,E91,Hybrid QKD,67.58829339243229,20.96964164426668,90.64486254510632,19.581950504170187,0.835903798578585,71.37521372365957,145.25237366356586,High,Side Channel,High,0.985584477046142,85.0011780972394,569.7812745228273,Audio,65.80886077449351,Semi-Structured,1,87.9859012846805,20.310191427406878,3.126684369701233,Caching,0,84.01559362019326,1.3215792092460439,0.03449378466552201,36.046628513623055
256,BB84,Post-Quantum,77.83811801841884,32.32118337562957,972.4717061006422,28.227452864996,1.469644145546229,88.0384462631841,49.84302111845095,Low,Man-in-the-Middle,Unknown,18.164606195127103,89.7844128378241,981.8166432621522,Audio,55.96542894070375,Unstructured,1,39.47596958395761,47.96214792998752,3.28245370339604,Caching,0,71.619806642697,12.335044652809254,0.003375371934011785,46.128918086348136
128,BB84,QKD,98.35248470252698,57.54671490085836,285.8033735440989,30.63131871293188,2.665757477972645,75.22059756656705,108.65339144239834,Low,Side Channel,Low,35.54995351511742,83.83476977756055,107.36464073891796,Audio,26.44439201433848,Unstructured,1,34.20641657947608,62.10235919242269,1.7766662332122756,Unknown,0,48.28481626244313,2.876660552575286,0.006216393498699983,62.17683943877241
256,BB84,Hybrid QKD,76.5030408911533,63.84998517626501,703.5469187326003,29.50003289687192,1.124432715960944,53.65062542090684,74.1839532000744,High,Side Channel,Low,46.74565574111793,91.60646340676672,905.8650454728815,Images,81.21244723514094,Semi-Structured,0,53.94989634510394,56.405387478020735,2.9504070130538325,Caching,0,44.86080766564879,9.077668574587602,0.004193617986934872,56.61768632143008
512,SARG04,Hybrid QKD,29.657271551571768,67.82658035766846,447.68185817476586,30.31869152128217,1.113285995358998,93.06312021561185,70.89535999161893,Low,Unknown,Unknown,31.7128849119762,87.65402847564214,642.9062603199882,Audio,51.47664990738801,Semi-Structured,0,50.80179420767324,75.49350092298468,3.5045644038043218,Compression,0,55.94114356366593,14.602795210319806,0.00782824753740274,42.60084781017414
1024,BB84,QKD,29.05911315173954,64.33950773202469,800.3638143210518,16.865240636862843,3.2462381577830364,52.985757874847984,120.20829193200407,High,Side Channel,Unknown,33.93644899074189,88.95949685377782,878.3635128716425,Text,29.94737298602344,Semi-Structured,1,44.59852074569681,50.77985548100349,1.779558691045484,Parallel Processing,0,55.023047863035934,26.62632827125621,0.0022234372159276833,36.75462050687569
256,B92,QKD,27.30509093287463,20.43392009530343,523.5967826587623,19.75024466753617,3.715502152683566,57.74819849377578,10.063643528074866,Low,Unknown,Medium,47.11630621205439,89.51756107423833,524.7736259177651,Mixed,75.21366760848564,Semi-Structured,0,52.777953246150325,76.9675636026444,3.550088937087438,Unknown,0,42.40125486218394,18.498325403739887,0.006780196240041292,22.496418565238077
1024,SARG04,QKD,51.75571654724653,24.59494700234308,291.00354311225,28.66406605132851,0.1009804587413704,77.14401734784636,147.251413741791,Medium,Man-in-the-Middle,High,33.59467307646659,81.87290517884463,945.5713663036668,Audio,63.94473335031672,Structured,0,81.48291698806344,64.01341399462447,4.506557519933716,Parallel Processing,0,48.27823210237804,5.516057067514862,0.015486263403259997,35.0049098669727
1024,B92,QKD,62.18505944416728,22.4259916084949,57.21029639420027,14.064659365978695,3.024886620480642,83.65769590851716,80.54922372321518,Low,Man-in-the-Middle,Unknown,19.4388181683748,83.37899016813849,439.9384125134391,Text,94.45239060039084,Unstructured,1,82.75995229291485,67.51284340389782,4.711911622866719,Compression,0,63.940171999763685,0.9054402559319179,0.08236125172849185,32.891903472880294
256,B92,Post-Quantum,54.9412028351809,96.20822080925562,509.1902474923538,4.026041559794431,0.9463371426163802,92.8738355169122,105.80204366468296,Medium,Quantum Attack,Unknown,37.27004365097431,83.52401856128544,111.7741272170267,Audio,12.222133366837552,Structured,0,42.8948897557335,60.06152543560481,0.5539545487216204,Compression,0,46.253974910311136,9.10223988198067,0.0010879127230905004,51.72515506807699
512,SARG04,Hybrid QKD,83.3408313212642,11.543695375643564,339.6034121784413,31.309712980094904,1.4784507278902677,60.39983881699524,15.84188655785546,Medium,Quantum Attack,Medium,49.13282259378283,97.86824146786812,776.6954269218613,Text,96.94331739514304,Structured,0,61.20087341377247,53.882207795803566,3.2877210793884903,Caching,0,48.73541887408529,4.026559933762708,0.009681060205753492,42.06474655900089
128,BB84,Hybrid QKD,88.10327406401422,63.59529202038393,791.1603310012363,25.0257674914037,0.8902567505865117,71.39871211293942,55.157126492904666,Low,Unknown,High,34.99596667293904,94.4454648165874,115.8768897892076,Text,4.124347860573696,Semi-Structured,0,45.979370214331766,54.98785633820152,3.2282032780670087,Caching,0,59.44949814364836,8.879138722027713,0.004080340168190111,58.90811119193395
1024,E91,Post-Quantum,69.18084371392067,19.349938610006355,559.8718996404139,25.954429840968444,4.906314216428827,78.69394284496015,106.93177353506934,Low,Side Channel,Medium,44.34500494561589,98.24916587303647,132.20544505761063,Text,82.02346816030196,Semi-Structured,1,63.34163822102538,73.77250881359981,3.407236087236013,Parallel Processing,0,53.904160927420584,7.977560114874494,0.006085742273220491,38.161737388298484
128,E91,QKD,19.149838426991288,72.76363934521609,46.84539705354262,47.45433010329687,3.9782076226967726,94.66542927680412,137.3381739176093,Medium,Side Channel,High,0.2135142457961314,87.84412436993203,308.11413865762887,Audio,47.63463486978705,Semi-Structured,0,86.47931426873241,28.035321474722465,3.677092512171329,Unknown,0,87.6306101241359,2.324852242526762,0.07849421167014657,46.45593595850141
128,B92,Hybrid QKD,99.06711548835348,82.95491630045704,182.75507396168817,16.491647360712058,1.3181093263200778,76.60246116215144,98.01511899746868,High,Man-in-the-Middle,High,1.719323165569614,95.16176051967231,671.5015319020765,Text,30.4202359328047,Unstructured,0,49.694703605386536,34.45528607559831,1.619017696633786,Caching,0,93.4424373541027,1.8263249926791234,0.008858947998151501,66.17122638317419
256,E91,QKD,19.357936637311468,65.73700823065596,763.2225973190427,27.45317523168947,1.936791576445407,87.94592175180517,72.76758929809785,Medium,Side Channel,Medium,29.25759093760315,96.50220257180878,923.539216914638,Text,74.64192966209154,Unstructured,0,33.41982661761573,62.517123006118496,3.1031194368586403,Unknown,0,67.24461163420563,37.490174516027786,0.004065811792987842,37.516040033218964
256,BB84,Post-Quantum,99.60581049373496,83.66934518782372,950.6791522709424,10.186459597851508,2.0519745763986026,82.07963148524246,57.74171670979637,Low,Side Channel,Low,9.07681498750984,82.02915685439518,463.7451528982557,Mixed,85.79283290005067,Semi-Structured,1,21.70165750094537,77.02582332995873,4.2007896726247145,Compression,0,72.95234186688535,9.449545186360226,0.0044187249321557395,64.48720509313672
512,SARG04,QKD,59.57130876174373,80.66525552652283,990.9004092095854,1.0188417264504417,2.1269705340218668,59.93125643693551,195.9232210725593,Medium,Man-in-the-Middle,Low,18.85665180812772,81.65071547913658,857.6437781889815,Mixed,37.52818563681748,Unstructured,0,34.520072013288264,62.09043134679119,1.719377781775982,Compression,0,62.79406367100886,16.359237227435127,0.001735167092266869,47.08513533823899
256,E91,Post-Quantum,77.07724710884432,77.52850960192548,616.2667584604648,7.472575722466892,0.8554379850933025,59.9191829174888,124.46794372879096,Medium,Side Channel,Low,3.1108563693943547,88.59057607234314,656.7291449191805,Mixed,45.91463602262426,Structured,1,56.62657101111782,51.04875097546876,1.5590838337907111,Unknown,0,85.47971970294878,7.8930390258426035,0.002529884684487977,54.0261108110789
1024,E91,Post-Quantum,70.65443959376609,63.02564066884416,394.6793750435888,36.0506414064637,2.7692382049437936,89.2447890179169,197.29496645655013,High,Unknown,Unknown,19.326035515294613,83.07176671424747,870.9659942170149,Mixed,77.91175941268301,Unstructured,1,20.043064839597125,36.64858310507708,0.9027215822115544,Parallel Processing,0,63.74573119895286,5.508093808020316,0.002287227656903961,56.57690722302465
128,SARG04,QKD,25.485564185822057,76.8963955461083,366.33268527867625,47.45750639941135,1.3058627174900868,95.53663732104717,155.21799387903,High,Side Channel,Medium,16.474056136775424,89.91321155187481,422.58264444542056,Images,96.19872178930244,Semi-Structured,1,85.69805828853255,47.69441824384083,1.1079515615621447,Compression,0,73.43915541509938,13.831409544780518,0.0030244409141823654,49.946488710447234
256,SARG04,QKD,56.89594733093037,26.065452875706256,75.68914067684283,48.45234294221402,1.4093068780830842,51.2155733058717,117.14859907740784,Low,Man-in-the-Middle,Unknown,13.405745575979644,86.51519428469716,414.534849269586,Images,52.51369012477609,Structured,0,56.93146506218953,47.482472421656496,2.449103247506589,Parallel Processing,0,73.10944870871751,1.3073305501714558,0.032357392692972366,43.80458104961688
1024,SARG04,Post-Quantum,74.01732826897135,73.41406521092469,42.07534417349674,2.128826244836618,4.387639740007062,96.99257539864166,49.98284529088922,High,Side Channel,Low,46.80402460711372,81.34984316943418,848.3433439310178,Mixed,82.74829021516436,Semi-Structured,0,38.95536423493495,69.79994952499699,3.983455563141292,Caching,0,34.54581856232046,0.5608750024079427,0.094674342926844,49.853406574910885
1024,BB84,QKD,89.0549410775195,17.740980739489846,167.55369327452098,15.301805784274324,0.0567321722482627,60.73147206524561,153.1567755875418,High,Quantum Attack,Low,15.328542308176257,98.92159399735672,432.46342773396026,Images,48.73826985411438,Semi-Structured,1,65.48454847448836,23.41406115454312,1.8911286321089589,Compression,0,83.59305168918047,1.860571904991758,0.01128670216179142,40.69924253376122
256,B92,Post-Quantum,40.61282071286517,81.4030792777256,83.26457617100499,38.11741623348176,3.262647502605451,60.81138266477252,153.06066988576717,Medium,Quantum Attack,Unknown,31.95496428280492,82.63383384222334,198.6944992149406,Audio,90.72852335435228,Semi-Structured,1,40.79383228502439,65.92021070814884,4.823356551243668,Parallel Processing,0,50.678869559418416,2.0009356430207723,0.05792807425428732,53.377772074690846
1024,SARG04,Post-Quantum,75.22706743788908,77.31174209034552,88.09751693464852,14.417424684122912,1.525345842106589,73.2765065556028,56.13709641276556,Low,Quantum Attack,Low,5.724149757717872,98.79656328106084,269.49370094907505,Audio,80.69505554466093,Semi-Structured,0,29.55975261299153,75.1807407195983,3.6361970521510174,Caching,0,93.07241352334297,1.1557248612040816,0.04127468263160134,55.65207807078584
128,BB84,QKD,93.20186455922084,91.682407286649,141.43973882475782,6.740351654847152,1.4895259277961723,96.97246611124096,107.2879957637696,Low,Unknown,High,27.77381510242394,82.32910762822415,640.2270612874958,Audio,75.47539415327354,Semi-Structured,0,57.63923401886313,20.47918785321071,3.0749605578014183,Unknown,0,54.55529252580021,1.5014537078068182,0.021740428703629876,63.874874500238995
256,BB84,Hybrid QKD,15.282209459839454,38.525928343146816,729.2662072769137,17.516980401105172,0.272286712414706,99.92400396159562,90.91478200446656,Medium,Side Channel,High,46.843365159792086,95.58709480514304,702.044339870366,Images,44.39634134709793,Unstructured,1,81.94711326127077,52.30911588723663,1.167790942331753,Caching,0,48.74372964535095,44.789142964636966,0.001601323262585679,23.775039401363813
256,BB84,Post-Quantum,42.53615961138616,17.002766184245445,514.324880495985,8.83942755082116,2.136082486904288,56.38603791912467,179.07894369516777,Low,Man-in-the-Middle,Medium,44.09108523272686,98.5296389824756,906.6386055588572,Mixed,81.27898607220703,Unstructured,0,22.367197985690524,62.01109540976768,4.589603970071452,Compression,0,54.43855374974874,11.81374023540358,0.00892355035524741,22.79278444881759
128,SARG04,QKD,18.64350069608512,12.717046497789132,844.2887522171708,2.4812618331070886,3.815950340773911,82.66455189402066,106.9400969029984,Medium,Man-in-the-Middle,High,1.4521812347928098,86.70472568714263,247.7229837547625,Mixed,30.71845544675192,Structured,1,56.81290919690969,30.442886453281456,2.5171926682106127,Unknown,1,85.25254445234982,42.98056468037973,0.00298143574884455,11.280603008993781
128,B92,Post-Quantum,63.92620435078343,93.40657487396044,433.1329295217584,48.36379242946148,3.183587884114456,75.39315008616843,19.24420367227909,Low,Unknown,High,43.48290200549054,91.83922301513871,312.7494029973304,Text,51.16383216575444,Structured,1,71.91300433895228,34.95009532739303,3.3308195450448164,Unknown,0,48.35632100964818,6.671157414063926,0.007690063068432212,68.56552388473511
1024,SARG04,Post-Quantum,35.066211545830186,98.94461875381342,137.69559037524274,45.48075031036321,1.296027499828765,79.20857373131868,164.69358033262742,Low,Unknown,Medium,15.219120228618491,86.00454020018128,221.0811172512184,Mixed,40.81566377335786,Unstructured,0,63.17473434978835,51.26414277024885,1.6680421114270123,Parallel Processing,0,70.78541997156279,3.817855673592712,0.012113983511521422,59.830526870002274
1024,E91,Post-Quantum,75.59573295827938,81.70876234127432,503.71536410875336,49.93942270908805,1.9611877482140936,56.32137009414869,122.2668160287153,Medium,Quantum Attack,Unknown,29.45620242656332,98.87427547109328,401.3676286982836,Audio,78.96860272851207,Semi-Structured,0,79.9075451400922,19.91900696736451,0.6799749208795404,Parallel Processing,0,69.41807304452996,6.576284926774185,0.0013499189608426998,69.08130600288058
256,BB84,Hybrid QKD,74.52154917796614,72.76045502572357,432.8763094786331,31.893474268812525,3.629054941614464,82.95394758589327,17.84391555862941,High,Quantum Attack,Medium,31.0655959711366,95.4667588839173,499.6785022750566,Images,65.39470417646125,Structured,1,58.51458530909012,35.11724824406163,1.4842361346199395,Caching,0,64.40116291278069,5.7318250776154285,0.003428776539894644,59.72515949083408
